district,week,year,cases
Polonnaruwa,21,2025,6
Puttalam,21,2025,8
Ratnapura,21,2025,311
Trincomalee,21,2025,36
Vavuniya,21,2025,0
Ampara,22,2025,12
Anuradhapura,22,2025,11
Badulla,22,2025,30
Batticaloa,22,2025,62
Colombo,22,2025,317
Galle,22,2025,55
Gampaha,22,2025,217
Hambantota,22,2025,11
Jaffna,22,2025,19
Kalmunai,22,2025,12
Kalutara,22,2025,48
Kandy,22,2025,120
Kegalle,22,2025,66
Kilinochchi,22,2025,1
Kurunegala,22,2025,53
Mannar,22,2025,0
Matale,22,2025,13
Matara,22,2025,19
Monaragala,22,2025,28
Mullaitivu,22,2025,1
Nuwara Eliya,22,2025,4
Polonnaruwa,22,2025,24
Puttalam,22,2025,15
Ratnapura,22,2025,175
Trincomalee,22,2025,43
Vavuniya,22,2025,0
Ampara,23,2025,4
Anuradhapura,23,2025,3
Badulla,23,2025,28
Batticaloa,23,2025,44
Colombo,23,2025,304
Galle,23,2025,45
Gampaha,23,2025,223
Hambantota,23,2025,20
Jaffna,23,2025,15
Kalmunai,23,2025,6
Kalutara,23,2025,52
Kandy,23,2025,107
Kegalle,23,2025,42
Kilinochchi,23,2025,2
Kurunegala,23,2025,63
Mannar,23,2025,7
Matale,23,2025,17
Matara,23,2025,57
Monaragala,23,2025,39
Mullaitivu,23,2025,0
Nuwara Eliya,23,2025,4
Polonnaruwa,23,2025,5
Puttalam,23,2025,8
Ratnapura,23,2025,177
Trincomalee,23,2025,32
Vavuniya,23,2025,3
Ampara,24,2025,4
Anuradhapura,24,2025,7
Badulla,24,2025,20
Batticaloa,24,2025,45
Colombo,24,2025,292
Galle,24,2025,43
Gampaha,24,2025,213
Hambantota,24,2025,18
Jaffna,24,2025,91
Kalmunai,24,2025,5
Kalutara,24,2025,54
Kandy,24,2025,151
Kegalle,24,2025,47
Kilinochchi,24,2025,3
Kurunegala,24,2025,64
Mannar,24,2025,0
Matale,24,2025,11
Matara,24,2025,43
Monaragala,24,2025,22
Mullaitivu,24,2025,1
Nuwara Eliya,24,2025,13
Polonnaruwa,24,2025,15
Puttalam,24,2025,7
Ratnapura,24,2025,136
Trincomalee,24,2025,17
Vavuniya,24,2025,2
Ampara,25,2025,3
Anuradhapura,25,2025,17
Badulla,25,2025,28
Batticaloa,25,2025,27
Colombo,25,2025,259
Galle,25,2025,85
Gampaha,25,2025,183
Hambantota,25,2025,28
Jaffna,25,2025,33
Kalmunai,25,2025,7
Kalutara,25,2025,49
Kandy,25,2025,189
Kegalle,25,2025,45
Kilinochchi,25,2025,1
Kurunegala,25,2025,65
Mannar,25,2025,6
Matale,25,2025,12
Matara,25,2025,51
Monaragala,25,2025,40
Mullaitivu,25,2025,3
Nuwara Eliya,25,2025,14
Polonnaruwa,25,2025,8
Puttalam,25,2025,18
Ratnapura,25,2025,109
Trincomalee,25,2025,15
Vavuniya,25,2025,1
Ampara,26,2025,5
Anuradhapura,26,2025,17
Badulla,26,2025,13
Batticaloa,26,2025,18
Colombo,26,2025,329
Galle,26,2025,61
Gampaha,26,2025,193
Hambantota,26,2025,27
Jaffna,26,2025,6
Kalmunai,26,2025,7
Kalutara,26,2025,63
Kandy,26,2025,172
Kegalle,26,2025,38
Kilinochchi,26,2025,1
Kurunegala,26,2025,41
Mannar,26,2025,0
Matale,26,2025,16
Matara,26,2025,45
Monaragala,26,2025,13
Mullaitivu,26,2025,1
Nuwara Eliya,26,2025,6
Polonnaruwa,26,2025,9
Puttalam,26,2025,4
Ratnapura,26,2025,107
Trincomalee,26,2025,6
Vavuniya,26,2025,0
Ampara,27,2025,5
Anuradhapura,27,2025,6
Badulla,27,2025,17
Batticaloa,27,2025,18
Colombo,27,2025,231
Galle,27,2025,53
Gampaha,27,2025,152
Hambantota,27,2025,30
Jaffna,27,2025,15
Kalmunai,27,2025,21
Kalutara,27,2025,42
Kandy,27,2025,147
Kegalle,27,2025,26
Kilinochchi,27,2025,1
Kurunegala,27,2025,56
Mannar,27,2025,0
Matale,27,2025,14
Matara,27,2025,36
Monaragala,27,2025,28
Mullaitivu,27,2025,2
Nuwara Eliya,27,2025,13
Polonnaruwa,27,2025,9
Puttalam,27,2025,13
Ratnapura,27,2025,111
Trincomalee,27,2025,4
Vavuniya,27,2025,0
Ampara,28,2025,8
Anuradhapura,28,2025,15
Badulla,28,2025,19
Batticaloa,28,2025,18
Colombo,28,2025,249
Galle,28,2025,56
Gampaha,28,2025,165
Hambantota,28,2025,37
Jaffna,28,2025,25
Kalmunai,28,2025,3
Kalutara,28,2025,66
Kandy,28,2025,145
Kegalle,28,2025,41
Kilinochchi,28,2025,0
Kurunegala,28,2025,54
Mannar,28,2025,2
Matale,28,2025,12
Matara,28,2025,21
Monaragala,28,2025,24
Mullaitivu,28,2025,0
Nuwara Eliya,28,2025,7
Polonnaruwa,28,2025,10
Puttalam,28,2025,8
Ratnapura,28,2025,87
Trincomalee,28,2025,11
Vavuniya,28,2025,0
Ampara,29,2025,8
Anuradhapura,29,2025,23
Badulla,29,2025,28
Batticaloa,29,2025,9
Colombo,29,2025,297
Galle,29,2025,35
Gampaha,29,2025,198
Hambantota,29,2025,29
Jaffna,29,2025,43
Kalmunai,29,2025,6
Kalutara,29,2025,31
Kandy,29,2025,160
Kegalle,29,2025,24
Kilinochchi,29,2025,3
Kurunegala,29,2025,53
Mannar,29,2025,2
Matale,29,2025,20
Matara,29,2025,25
Monaragala,29,2025,10
Mullaitivu,29,2025,0
Nuwara Eliya,29,2025,23
Polonnaruwa,29,2025,9
Puttalam,29,2025,13
Ratnapura,29,2025,83
Trincomalee,29,2025,14
Vavuniya,29,2025,3
Ampara,30,2025,2
Anuradhapura,30,2025,6
Badulla,30,2025,14
Batticaloa,30,2025,9
Colombo,30,2025,217
Galle,30,2025,78
Gampaha,30,2025,154
Hambantota,30,2025,31
Jaffna,30,2025,20
Kalmunai,30,2025,7
Kalutara,30,2025,42
Kandy,30,2025,133
Kegalle,30,2025,34
Kilinochchi,30,2025,1
Kurunegala,30,2025,55
Mannar,30,2025,5
Matale,30,2025,10
Matara,30,2025,57
Monaragala,30,2025,13
Mullaitivu,30,2025,0
Nuwara Eliya,30,2025,13
Polonnaruwa,30,2025,4
Puttalam,30,2025,29
Ratnapura,30,2025,108
Trincomalee,30,2025,6
Vavuniya,30,2025,1
Ampara,31,2025,0
Anuradhapura,31,2025,15
Badulla,31,2025,12
Batticaloa,31,2025,6
Colombo,31,2025,265
Galle,31,2025,44
Gampaha,31,2025,132
Hambantota,31,2025,15
Jaffna,31,2025,15
Kalmunai,31,2025,2
Kalutara,31,2025,33
Kandy,31,2025,139
Kegalle,31,2025,32
Kilinochchi,31,2025,0
Kurunegala,31,2025,27
Mannar,31,2025,1
Matale,31,2025,15
Matara,31,2025,46
Monaragala,31,2025,13
Mullaitivu,31,2025,1
Nuwara Eliya,31,2025,8
Polonnaruwa,31,2025,4
Puttalam,31,2025,17
Ratnapura,31,2025,82
Trincomalee,31,2025,10
Vavuniya,31,2025,0
Ampara,32,2025,3
Anuradhapura,32,2025,4
Badulla,32,2025,10
Batticaloa,32,2025,8
Colombo,32,2025,116
Galle,32,2025,32
Gampaha,32,2025,87
Hambantota,32,2025,18
Jaffna,32,2025,14
Kalmunai,32,2025,1
Kalutara,32,2025,26
Kandy,32,2025,106
Kegalle,32,2025,28
Kilinochchi,32,2025,0
Kurunegala,32,2025,33
Mannar,32,2025,3
Matale,32,2025,25
Matara,32,2025,22
Monaragala,32,2025,10
Mullaitivu,32,2025,0
Nuwara Eliya,32,2025,4
Polonnaruwa,32,2025,5
Puttalam,32,2025,12
Ratnapura,32,2025,76
Trincomalee,32,2025,2
Vavuniya,32,2025,2
Ampara,33,2025,2
Anuradhapura,33,2025,4
Badulla,33,2025,13
Batticaloa,33,2025,6
Colombo,33,2025,119
Galle,33,2025,40
Gampaha,33,2025,99
Hambantota,33,2025,16
Jaffna,33,2025,10
Kalmunai,33,2025,10
Kalutara,33,2025,30
Kandy,33,2025,85
Kegalle,33,2025,16
Kilinochchi,33,2025,2
Kurunegala,33,2025,22
Mannar,33,2025,1
Matale,33,2025,12
Matara,33,2025,29
Monaragala,33,2025,18
Mullaitivu,33,2025,0
Nuwara Eliya,33,2025,8
Polonnaruwa,33,2025,18
Puttalam,33,2025,8
Ratnapura,33,2025,49
Trincomalee,33,2025,3
Vavuniya,33,2025,0
Ampara,34,2025,1
Anuradhapura,34,2025,15
Badulla,34,2025,15
Batticaloa,34,2025,6
Colombo,34,2025,114
Galle,34,2025,37
Gampaha,34,2025,63
Hambantota,34,2025,11
Jaffna,34,2025,7
Kalmunai,34,2025,2
Kalutara,34,2025,37
Kandy,34,2025,74
Kegalle,34,2025,24
Kilinochchi,34,2025,0
Kurunegala,34,2025,22
Mannar,34,2025,1
Matale,34,2025,17
Matara,34,2025,18
Monaragala,34,2025,13
Mullaitivu,34,2025,1
Nuwara Eliya,34,2025,6
Polonnaruwa,34,2025,6
Puttalam,34,2025,7
Ratnapura,34,2025,75
Trincomalee,34,2025,1
Vavuniya,34,2025,3
Ampara,35,2025,0
Anuradhapura,35,2025,5
Badulla,35,2025,16
Batticaloa,35,2025,11
Colombo,35,2025,121
Galle,35,2025,37
Gampaha,35,2025,68
Hambantota,35,2025,13
Jaffna,35,2025,10
Kalmunai,35,2025,2
Kalutara,35,2025,27
Kandy,35,2025,72
Kegalle,35,2025,15
Kilinochchi,35,2025,3
Kurunegala,35,2025,13
Mannar,35,2025,2
Matale,35,2025,19
Matara,35,2025,19
Monaragala,35,2025,7
Mullaitivu,35,2025,0
Nuwara Eliya,35,2025,3
Polonnaruwa,35,2025,5
Puttalam,35,2025,9
Ratnapura,35,2025,71
Trincomalee,35,2025,2
Vavuniya,35,2025,0
Ampara,36,2025,1
Anuradhapura,36,2025,3
Badulla,36,2025,6
Batticaloa,36,2025,10
Colombo,36,2025,99
Galle,36,2025,32
Gampaha,36,2025,70
Hambantota,36,2025,4
Jaffna,36,2025,20
Kalmunai,36,2025,3
Kalutara,36,2025,22
Kandy,36,2025,85
Kegalle,36,2025,14
Kilinochchi,36,2025,1
Kurunegala,36,2025,14
Mannar,36,2025,2
Matale,36,2025,21
Matara,36,2025,17
Monaragala,36,2025,4
Mullaitivu,36,2025,0
Nuwara Eliya,36,2025,3
Polonnaruwa,36,2025,5
Puttalam,36,2025,7
Ratnapura,36,2025,72
Trincomalee,36,2025,0
Vavuniya,36,2025,0
Ampara,37,2025,1
Anuradhapura,37,2025,4
Badulla,37,2025,17
Batticaloa,37,2025,9
Colombo,37,2025,144
Galle,37,2025,31
Gampaha,37,2025,95
Hambantota,37,2025,13
Jaffna,37,2025,6
Kalmunai,37,2025,12
Kalutara,37,2025,26
Kandy,37,2025,56
Kegalle,37,2025,12
Kilinochchi,37,2025,0
Kurunegala,37,2025,13
Mannar,37,2025,4
Matale,37,2025,33
Matara,37,2025,14
Monaragala,37,2025,11
Mullaitivu,37,2025,1
Nuwara Eliya,37,2025,5
Polonnaruwa,37,2025,1
Puttalam,37,2025,10
Ratnapura,37,2025,66
Trincomalee,37,2025,12
Vavuniya,37,2025,1
Ampara,38,2025,8
Anuradhapura,38,2025,2
Badulla,38,2025,14
Batticaloa,38,2025,6
Colombo,38,2025,147
Galle,38,2025,29
Gampaha,38,2025,81
Hambantota,38,2025,13
Jaffna,38,2025,8
Kalmunai,38,2025,4
Kalutara,38,2025,25
Kandy,38,2025,70
Kegalle,38,2025,21
Kilinochchi,38,2025,1
Kurunegala,38,2025,13
Mannar,38,2025,0
Matale,38,2025,31
Matara,38,2025,16
Monaragala,38,2025,12
Mullaitivu,38,2025,1
Nuwara Eliya,38,2025,6
Polonnaruwa,38,2025,5
Puttalam,38,2025,4
Ratnapura,38,2025,68
Trincomalee,38,2025,1
Vavuniya,38,2025,0
Ampara,39,2025,6
Anuradhapura,39,2025,5
Badulla,39,2025,9
Batticaloa,39,2025,13
Colombo,39,2025,134
Galle,39,2025,30
Gampaha,39,2025,56
Hambantota,39,2025,11
Jaffna,39,2025,14
Kalmunai,39,2025,5
Kalutara,39,2025,19
Kandy,39,2025,42
Kegalle,39,2025,20
Kilinochchi,39,2025,0
Kurunegala,39,2025,12
Mannar,39,2025,0
Matale,39,2025,16
Matara,39,2025,13
Monaragala,39,2025,14
Mullaitivu,39,2025,0
Nuwara Eliya,39,2025,3
Polonnaruwa,39,2025,7
Puttalam,39,2025,4
Ratnapura,39,2025,55
Trincomalee,39,2025,5
Vavuniya,39,2025,0
Ampara,40,2025,4
Anuradhapura,40,2025,7
Badulla,40,2025,7
Batticaloa,40,2025,15
Colombo,40,2025,152
Galle,40,2025,35
Gampaha,40,2025,82
Hambantota,40,2025,9
Jaffna,40,2025,12
Kalmunai,40,2025,8
Kalutara,40,2025,26
Kandy,40,2025,33
Kegalle,40,2025,16
Kilinochchi,40,2025,3
Kurunegala,40,2025,7
Mannar,40,2025,4
Matale,40,2025,14
Matara,40,2025,15
Monaragala,40,2025,7
Mullaitivu,40,2025,1
Nuwara Eliya,40,2025,8
Polonnaruwa,40,2025,3
Puttalam,40,2025,5
Ratnapura,40,2025,56
Trincomalee,40,2025,10
Vavuniya,40,2025,2
Ampara,41,2025,1
Anuradhapura,41,2025,4
Badulla,41,2025,6
Batticaloa,41,2025,14
Colombo,41,2025,148
Galle,41,2025,31
Gampaha,41,2025,81
Hambantota,41,2025,5
Jaffna,41,2025,15
Kalmunai,41,2025,15
Kalutara,41,2025,23
Kandy,41,2025,44
Kegalle,41,2025,10
Kilinochchi,41,2025,3
Kurunegala,41,2025,15
Mannar,41,2025,0
Matale,41,2025,14
Matara,41,2025,14
Monaragala,41,2025,7
Mullaitivu,41,2025,2
Nuwara Eliya,41,2025,5
Polonnaruwa,41,2025,3
Puttalam,41,2025,2
Ratnapura,41,2025,45
Trincomalee,41,2025,1
Vavuniya,41,2025,3
Ampara,42,2025,4
Anuradhapura,42,2025,9
Badulla,42,2025,10
Batticaloa,42,2025,17
Colombo,42,2025,215
Galle,42,2025,30
Gampaha,42,2025,84
Hambantota,42,2025,16
Jaffna,42,2025,29
Kalmunai,42,2025,9
Kalutara,42,2025,27
Kandy,42,2025,40
Kegalle,42,2025,14
Kilinochchi,42,2025,2
Kurunegala,42,2025,22
Mannar,42,2025,5
Matale,42,2025,13
Matara,42,2025,23
Monaragala,42,2025,11
Mullaitivu,42,2025,0
Nuwara Eliya,42,2025,4
Polonnaruwa,42,2025,1
Puttalam,42,2025,16
Ratnapura,42,2025,44
Trincomalee,42,2025,4
Vavuniya,42,2025,0
Ampara,43,2025,2
Anuradhapura,43,2025,6
Badulla,43,2025,9
Batticaloa,43,2025,14
Colombo,43,2025,172
Galle,43,2025,35
Gampaha,43,2025,103
Hambantota,43,2025,8
Jaffna,43,2025,41
Kalmunai,43,2025,10
Kalutara,43,2025,28
Kandy,43,2025,50
Kegalle,43,2025,16
Kilinochchi,43,2025,1
Kurunegala,43,2025,12
Mannar,43,2025,6
Matale,43,2025,25
Matara,43,2025,25
Monaragala,43,2025,16
Mullaitivu,43,2025,0
Nuwara Eliya,43,2025,1
Polonnaruwa,43,2025,8
Puttalam,43,2025,8
Ratnapura,43,2025,45
Trincomalee,43,2025,12
Vavuniya,43,2025,0
Ampara,44,2025,0
Anuradhapura,44,2025,4
Badulla,44,2025,11
Batticaloa,44,2025,13
Colombo,44,2025,214
Galle,44,2025,29
Gampaha,44,2025,95
Hambantota,44,2025,6
Jaffna,44,2025,26
Kalmunai,44,2025,9
Kalutara,44,2025,35
Kandy,44,2025,52
Kegalle,44,2025,17
Kilinochchi,44,2025,2
Kurunegala,44,2025,17
Mannar,44,2025,5
Matale,44,2025,24
Matara,44,2025,10
Monaragala,44,2025,17
Mullaitivu,44,2025,0
Nuwara Eliya,44,2025,2
Polonnaruwa,44,2025,3
Puttalam,44,2025,5
Ratnapura,44,2025,36
Trincomalee,44,2025,7
Vavuniya,44,2025,0
Ampara,45,2025,5
Anuradhapura,45,2025,9
Badulla,45,2025,7
Batticaloa,45,2025,19
Colombo,45,2025,153
Galle,45,2025,30
Gampaha,45,2025,112
Hambantota,45,2025,14
Jaffna,45,2025,55
Kalmunai,45,2025,10
Kalutara,45,2025,32
Kandy,45,2025,58
Kegalle,45,2025,19
Kilinochchi,45,2025,2
Kurunegala,45,2025,15
Mannar,45,2025,7
Matale,45,2025,22
Matara,45,2025,23
Monaragala,45,2025,16
Mullaitivu,45,2025,1
Nuwara Eliya,45,2025,5
Polonnaruwa,45,2025,3
Puttalam,45,2025,11
Ratnapura,45,2025,57
Trincomalee,45,2025,15
Vavuniya,45,2025,1
Ampara,46,2025,7
Anuradhapura,46,2025,3
Badulla,46,2025,14
Batticaloa,46,2025,29
Colombo,46,2025,184
Galle,46,2025,27
Gampaha,46,2025,128
Hambantota,46,2025,18
Jaffna,46,2025,54
Kalmunai,46,2025,3
Kalutara,46,2025,27
Kandy,46,2025,56
Kegalle,46,2025,17
Kilinochchi,46,2025,6
Kurunegala,46,2025,13
Mannar,46,2025,6
Matale,46,2025,12
Matara,46,2025,17
Monaragala,46,2025,7
Mullaitivu,46,2025,0
Nuwara Eliya,46,2025,5
Polonnaruwa,46,2025,3
Puttalam,46,2025,23
Ratnapura,46,2025,47
Trincomalee,46,2025,12
Vavuniya,46,2025,1
Ampara,47,2025,5
Anuradhapura,47,2025,8
Badulla,47,2025,17
Batticaloa,47,2025,21
Colombo,47,2025,266
Galle,47,2025,36
Gampaha,47,2025,131
Hambantota,47,2025,14
Jaffna,47,2025,54
Kalmunai,47,2025,12
Kalutara,47,2025,35
Kandy,47,2025,71
Kegalle,47,2025,18
Kilinochchi,47,2025,5
Kurunegala,47,2025,20
Mannar,47,2025,12
Matale,47,2025,22
Matara,47,2025,36
Monaragala,47,2025,10
Mullaitivu,47,2025,2
Nuwara Eliya,47,2025,5
Polonnaruwa,47,2025,15
Puttalam,47,2025,0
Ratnapura,47,2025,43
Trincomalee,47,2025,11
Vavuniya,47,2025,2
Ampara,48,2025,10
Anuradhapura,48,2025,10
Badulla,48,2025,18
Batticaloa,48,2025,21
Colombo,48,2025,226
Galle,48,2025,48
Gampaha,48,2025,159
Hambantota,48,2025,15
Jaffna,48,2025,57
Kalmunai,48,2025,14
Kalutara,48,2025,34
Kandy,48,2025,88
Kegalle,48,2025,34
Kilinochchi,48,2025,3
Kurunegala,48,2025,23
Mannar,48,2025,5
Matale,48,2025,25
Matara,48,2025,22
Monaragala,48,2025,15
Mullaitivu,48,2025,4
Nuwara Eliya,48,2025,8
Polonnaruwa,48,2025,15
Puttalam,48,2025,0
Ratnapura,48,2025,54
Trincomalee,48,2025,19
Vavuniya,48,2025,0
Ampara,49,2025,7
Anuradhapura,49,2025,8
Badulla,49,2025,14
Batticaloa,49,2025,10
Colombo,49,2025,286
Galle,49,2025,68
Gampaha,49,2025,138
Hambantota,49,2025,13
Jaffna,49,2025,49
Kalmunai,49,2025,4
Kalutara,49,2025,57
Kandy,49,2025,60
Kegalle,49,2025,30
Kilinochchi,49,2025,1
Kurunegala,49,2025,21
Mannar,49,2025,5
Matale,49,2025,15
Matara,49,2025,37
Monaragala,49,2025,15
Mullaitivu,49,2025,2
Nuwara Eliya,49,2025,8
Polonnaruwa,49,2025,8
Puttalam,49,2025,0
Ratnapura,49,2025,54
Trincomalee,49,2025,16
Vavuniya,49,2025,0
Ampara,50,2025,3
Anuradhapura,50,2025,11
Badulla,50,2025,10
Batticaloa,50,2025,16
Colombo,50,2025,186
Galle,50,2025,68
Gampaha,50,2025,186
Hambantota,50,2025,24
Jaffna,50,2025,58
Kalmunai,50,2025,4
Kalutara,50,2025,63
Kandy,50,2025,50
Kegalle,50,2025,18
Kilinochchi,50,2025,4
Kurunegala,50,2025,19
Mannar,50,2025,0
Matale,50,2025,21
Matara,50,2025,45
Monaragala,50,2025,10
Mullaitivu,50,2025,0
Nuwara Eliya,50,2025,1
Polonnaruwa,50,2025,5
Puttalam,50,2025,0
Ratnapura,50,2025,64
Trincomalee,50,2025,8
Vavuniya,50,2025,1
Ampara,51,2025,12
Anuradhapura,51,2025,12
Badulla,51,2025,18
Batticaloa,51,2025,14
Colombo,51,2025,202
Galle,51,2025,81
Gampaha,51,2025,202
Hambantota,51,2025,28
Jaffna,51,2025,78
Kalmunai,51,2025,10
Kalutara,51,2025,53
Kandy,51,2025,82
Kegalle,51,2025,36
Kilinochchi,51,2025,10
Kurunegala,51,2025,24
Mannar,51,2025,5
Matale,51,2025,25
Matara,51,2025,67
Monaragala,51,2025,14
Mullaitivu,51,2025,2
Nuwara Eliya,51,2025,3
Polonnaruwa,51,2025,6
Puttalam,51,2025,0
Ratnapura,51,2025,43
Trincomalee,51,2025,26
Vavuniya,51,2025,2
Ampara,52,2025,10
Anuradhapura,52,2025,13
Badulla,52,2025,25
Batticaloa,52,2025,20
Colombo,52,2025,214
Galle,52,2025,82
Gampaha,52,2025,214
Hambantota,52,2025,42
Jaffna,52,2025,76
Kalmunai,52,2025,8
Kalutara,52,2025,85
Kandy,52,2025,85
Kegalle,52,2025,37
Kilinochchi,52,2025,5
Kurunegala,52,2025,32
Mannar,52,2025,0
Matale,52,2025,16
Matara,52,2025,64
Monaragala,52,2025,24
Mullaitivu,52,2025,3
Nuwara Eliya,52,2025,7
Polonnaruwa,52,2025,14
Puttalam,52,2025,0
Ratnapura,52,2025,60
Trincomalee,52,2025,9
Vavuniya,52,2025,3
Ampara,1,2026,7
Anuradhapura,1,2026,23
Badulla,1,2026,28
Batticaloa,1,2026,15
Colombo,1,2026,388
Galle,1,2026,88
Gampaha,1,2026,259
Hambantota,1,2026,49
Jaffna,1,2026,54
Kalmunai,1,2026,20
Kalutara,1,2026,85
Kandy,1,2026,86
Kegalle,1,2026,42
Kilinochchi,1,2026,4
Kurunegala,1,2026,37
Mannar,1,2026,2
Matale,1,2026,30
Matara,1,2026,69
Monaragala,1,2026,22
Mullaitivu,1,2026,0
Nuwara Eliya,1,2026,15
Polonnaruwa,1,2026,14
Puttalam,1,2026,25
Ratnapura,1,2026,59
Trincomalee,1,2026,18
Vavuniya,1,2026,4
Ampara,2,2026,10
Anuradhapura,2,2026,23
Badulla,2,2026,25
Batticaloa,2,2026,18
Colombo,2,2026,434
Galle,2,2026,63
Gampaha,2,2026,305
Hambantota,2,2026,60
Jaffna,2,2026,64
Kalmunai,2,2026,15
Kalutara,2,2026,116
Kandy,2,2026,91
Kegalle,2,2026,54
Kilinochchi,2,2026,2
Kurunegala,2,2026,36
Mannar,2,2026,2
Matale,2,2026,32
Matara,2,2026,79
Monaragala,2,2026,16
Mullaitivu,2,2026,1
Nuwara Eliya,2,2026,7
Polonnaruwa,2,2026,14
Puttalam,2,2026,21
Ratnapura,2,2026,63
Trincomalee,2,2026,15
Vavuniya,2,2026,3
Ampara,3,2026,21
Anuradhapura,3,2026,27
Badulla,3,2026,40
Batticaloa,3,2026,16
Colombo,3,2026,594
Galle,3,2026,128
Gampaha,3,2026,298
Hambantota,3,2026,63
Jaffna,3,2026,44
Kalmunai,3,2026,18
Kalutara,3,2026,116
Kandy,3,2026,106
Kegalle,3,2026,48
Kilinochchi,3,2026,3
Kurunegala,3,2026,51
Mannar,3,2026,4
Matale,3,2026,33
Matara,3,2026,123
Monaragala,3,2026,32
Mullaitivu,3,2026,6
Nuwara Eliya,3,2026,9
Polonnaruwa,3,2026,9
Puttalam,3,2026,46
Ratnapura,3,2026,94
Trincomalee,3,2026,26
Vavuniya,3,2026,2
Ampara,4,2026,14
Anuradhapura,4,2026,20
Badulla,4,2026,29
Batticaloa,4,2026,49
Colombo,4,2026,555
Galle,4,2026,148
Gampaha,4,2026,234
Hambantota,4,2026,92
Jaffna,4,2026,37
Kalmunai,4,2026,26
Kalutara,4,2026,91
Kandy,4,2026,66
Kegalle,4,2026,50
Kilinochchi,4,2026,2
Kurunegala,4,2026,44
Mannar,4,2026,0
Matale,4,2026,25
Matara,4,2026,180
Monaragala,4,2026,26
Mullaitivu,4,2026,7
Nuwara Eliya,4,2026,9
Polonnaruwa,4,2026,19
Puttalam,4,2026,26
Ratnapura,4,2026,101
Trincomalee,4,2026,20
Vavuniya,4,2026,4
Ampara,5,2026,19
Anuradhapura,5,2026,14
Badulla,5,2026,27
Batticaloa,5,2026,42
Colombo,5,2026,484
Galle,5,2026,129
Gampaha,5,2026,269
Hambantota,5,2026,88
Jaffna,5,2026,46
Kalmunai,5,2026,37
Kalutara,5,2026,98
Kandy,5,2026,84
Kegalle,5,2026,50
Kilinochchi,5,2026,2
Kurunegala,5,2026,44
Mannar,5,2026,2
Matale,5,2026,37
Matara,5,2026,148
Monaragala,5,2026,23
Mullaitivu,5,2026,3
Nuwara Eliya,5,2026,9
Polonnaruwa,5,2026,11
Puttalam,5,2026,25
Ratnapura,5,2026,93
Trincomalee,5,2026,16
Vavuniya,5,2026,6
Ampara,6,2026,9
Anuradhapura,6,2026,24
Badulla,6,2026,21
Batticaloa,6,2026,58
Colombo,6,2026,447
Galle,6,2026,116
Gampaha,6,2026,191
Hambantota,6,2026,52
Jaffna,6,2026,51
Kalmunai,6,2026,38
Kalutara,6,2026,101
Kandy,6,2026,56
Kegalle,6,2026,45
Kilinochchi,6,2026,5
Kurunegala,6,2026,40
Mannar,6,2026,3
Matale,6,2026,43
Matara,6,2026,148
Monaragala,6,2026,30
Mullaitivu,6,2026,3
Nuwara Eliya,6,2026,13
Polonnaruwa,6,2026,15
Puttalam,6,2026,26
Ratnapura,6,2026,107
Trincomalee,6,2026,17
Vavuniya,6,2026,5
Ampara,7,2026,19
Anuradhapura,7,2026,19
Badulla,7,2026,15
Batticaloa,7,2026,70
Colombo,7,2026,418
Galle,7,2026,133
Gampaha,7,2026,287
Hambantota,7,2026,50
Jaffna,7,2026,37
Kalmunai,7,2026,37
Kalutara,7,2026,61
Kandy,7,2026,54
Kegalle,7,2026,23
Kilinochchi,7,2026,0
Kurunegala,7,2026,54
Mannar,7,2026,4
Matale,7,2026,22
Matara,7,2026,163
Monaragala,7,2026,16
Mullaitivu,7,2026,1
Nuwara Eliya,7,2026,7
Polonnaruwa,7,2026,10
Puttalam,7,2026,24
Ratnapura,7,2026,70
Trincomalee,7,2026,17
Vavuniya,7,2026,4
Ampara,8,2026,17
Anuradhapura,8,2026,23
Badulla,8,2026,35
Batticaloa,8,2026,52
Colombo,8,2026,366
Galle,8,2026,126
Gampaha,8,2026,249
Hambantota,8,2026,37
Jaffna,8,2026,35
Kalmunai,8,2026,16
Kalutara,8,2026,89
Kandy,8,2026,59
Kegalle,8,2026,41
Kilinochchi,8,2026,3
Kurunegala,8,2026,36
Mannar,8,2026,3
Matale,8,2026,26
Matara,8,2026,146
Monaragala,8,2026,16
Mullaitivu,8,2026,2
Nuwara Eliya,8,2026,7
Polonnaruwa,8,2026,10
Puttalam,8,2026,22
Ratnapura,8,2026,106
Trincomalee,8,2026,22
Vavuniya,8,2026,5
Ampara,9,2026,12
Anuradhapura,9,2026,15
Badulla,9,2026,20
Batticaloa,9,2026,25
Colombo,9,2026,347
Galle,9,2026,109
Gampaha,9,2026,219
Hambantota,9,2026,15
Jaffna,9,2026,24
Kalmunai,9,2026,18
Kalutara,9,2026,78
Kandy,9,2026,47
Kegalle,9,2026,47
Kilinochchi,9,2026,9
Kurunegala,9,2026,25
Mannar,9,2026,1
Matale,9,2026,27
Matara,9,2026,40
Monaragala,9,2026,13
Mullaitivu,9,2026,2
Nuwara Eliya,9,2026,13
Polonnaruwa,9,2026,17
Puttalam,9,2026,26
Ratnapura,9,2026,101
Trincomalee,9,2026,16
Vavuniya,9,2026,5
Ampara,10,2026,12
Anuradhapura,10,2026,27
Badulla,10,2026,20
Batticaloa,10,2026,49
Colombo,10,2026,301
Galle,10,2026,98
