year,week,district,avg_temp,humidity,precipitation,wind_speed
2021,14,Kalutara,28.59,77.71,60.07,13.87
2021,14,Kandy,23.77,81.31,48.6,7.63
2021,14,Kegalle,27.76,78.57,98.32,13.53
2021,14,Kilinochchi,28.64,78,55.43,15.84
2021,14,Kurunegala,27.26,83.99,372.73,14.99
2021,14,Mannar,28.36,79.76,4.86,18.14
2021,14,Matale,26.16,78.94,54.84,6.87
2021,14,Matara,28.13,83.24,7.49,14.71
2021,14,Monaragala,23.73,83.63,41.91,9.27
2021,14,Mullaitivu,28.47,77.86,66.8,19
2021,14,Nuwara Eliya,19.04,83.31,60.74,12.61
2021,14,Polonnaruwa,27.81,80.09,34.23,8.64
2021,14,Puttalam,28.23,81.47,52.7,12.14
2021,14,Ratnapura,25.56,84.64,59.39,7.67
2021,14,Trincomalee,28.31,78.23,6.2,14.51
2021,14,Vavuniya,28.46,76.81,85.17,8.49
2021,15,Ampara,27.69,82.27,48.15,11.61
2021,15,Anuradhapura,27.39,82.4,38.97,12.97
2021,15,Badulla,22.36,87,82.9,8
2021,15,Batticaloa,28.04,81.23,65.2,14.57
2021,15,Colombo,28.69,78.86,41.32,17.24
2021,15,Galle,27.7,79.63,70.1,18.5
2021,15,Gampaha,28.46,79.5,31.75,18.99
2021,15,Hambantota,27.43,86.36,16.91,19
2021,15,Jaffna,28.69,78.86,41.32,17.24
2021,15,Kalmunai,27.76,82.06,57.54,13.41
2021,15,Kalutara,28.64,78.9,37.91,19.66
2021,15,Kandy,23.57,87.2,192.33,6.54
2021,15,Kegalle,27.64,80.67,100.27,18.24
2021,15,Kilinochchi,28.26,81.56,32.12,14.81
2021,15,Kurunegala,27.97,82.85,143.43,20.91
2021,15,Mannar,28.27,81.47,42.69,24.79
2021,15,Matale,25.56,85.4,161.99,10.74
2021,15,Matara,27.83,85.26,77.34,19.23
2021,15,Monaragala,23.74,86.51,55.68,9.97
2021,15,Mullaitivu,27.94,81.41,33,16.21
2021,15,Nuwara Eliya,19.33,89.59,51.87,11.4
2021,15,Polonnaruwa,27.69,82.23,87.88,10.43
2021,15,Puttalam,28.09,82.43,26.01,16.46
2021,15,Ratnapura,25.69,86.19,66.49,8.43
2021,15,Trincomalee,27.91,80.64,46.3,13.59
2021,15,Vavuniya,27.61,83.36,34.41,12.6
2021,16,Ampara,28.97,76.77,2.13,10.1
2021,16,Anuradhapura,28.7,78.6,23.9,12.3
2021,16,Badulla,23.49,80.17,8.79,9.37
2021,16,Batticaloa,29.03,77.9,1.6,14.6
2021,16,Colombo,28.66,80.76,203.79,15.87
2021,16,Galle,28.11,81.14,216.06,26.49
2021,16,Gampaha,28.7,80.17,114.63,15.87
2021,16,Hambantota,27.96,85.99,14.01,22.69
2021,16,Jaffna,28.66,80.76,203.79,15.87
2021,16,Kalmunai,28.83,78.3,2,13.46
2021,16,Kalutara,28.67,80.59,186.66,15.87
2021,16,Kandy,24.77,81.21,12,6.69
2021,16,Kegalle,28.19,79.49,62.07,15.87
2021,16,Kilinochchi,29.57,77.8,20.87,15.21
2021,16,Kurunegala,28.49,82.08,288.79,15.61
2021,16,Mannar,29.14,81.06,3.44,27.47
2021,16,Matale,26.5,81.51,12.26,10.36
2021,16,Matara,28.19,85.57,195.63,25.1
2021,16,Monaragala,24.49,81.31,14.28,9.36
2021,16,Mullaitivu,29.26,77.56,43.6,18.49
2021,16,Nuwara Eliya,19.93,82.13,3.18,11.07
2021,16,Polonnaruwa,29,77.27,16.89,9.46
2021,16,Puttalam,28.87,82.34,7.4,17.33
2021,16,Ratnapura,25.49,87.14,91.91,8.97
2021,16,Trincomalee,29.16,76.4,25.7,13.94
2021,16,Vavuniya,29.21,78.23,57.2,11.77
2021,17,Ampara,28.81,78.57,46.6,11.76
2021,17,Anuradhapura,28.23,81.66,36.31,10.3
2021,17,Badulla,23.13,86.71,179.97,9.91
2021,17,Batticaloa,28.71,80.37,16.7,14.71
2021,17,Colombo,28.64,82.04,250.58,15.61
2021,17,Galle,27.94,83.44,140.92,24.13
2021,17,Gampaha,28.56,82.23,235.11,15.61
2021,17,Hambantota,27.6,87.7,13.9,21.03
2021,17,Jaffna,28.64,82.04,250.58,15.61
2021,17,Kalmunai,28.56,80.53,21.38,13.54
2021,17,Kalutara,28.59,82.29,252.29,15.61
2021,17,Kandy,24.53,85.41,43.99,6.01
2021,17,Kegalle,27.96,82.37,222.22,15.61
2021,17,Kilinochchi,29.3,78.83,44.83,13.99
2021,17,Kurunegala,28.68,81.54,280.79,16.15
2021,17,Mannar,28.67,82.71,53.72,24.33
2021,17,Matale,26.46,84.09,57.91,9.67
2021,17,Matara,27.69,87.76,147.04,21.67
2021,17,Monaragala,24.61,85.1,87.66,10.43
2021,17,Mullaitivu,28.96,79.77,34.4,16.39
2021,17,Nuwara Eliya,20.21,87.64,22.92,12.6
2021,17,Polonnaruwa,28.5,81.27,29.71,9.39
2021,17,Puttalam,28.56,83,53.4,15.89
2021,17,Ratnapura,25.46,88.36,161.18,7.76
2021,17,Trincomalee,28.71,80.11,22.3,11.99
2021,17,Vavuniya,28.66,80.94,31.26,10.43
2021,18,Ampara,27.83,83.36,50.57,10.7
2021,18,Anuradhapura,27.67,83.76,32.4,9.93
2021,18,Badulla,22.66,88.74,38.44,7.84
2021,18,Batticaloa,28.34,81.89,65.3,15.11
2021,18,Colombo,28.09,82.43,69.06,14.33
2021,18,Galle,27.63,82.09,49.61,20.99
2021,18,Gampaha,27.99,82.7,67.89,14.33
2021,18,Hambantota,26.27,89.71,79.1,25
2021,18,Jaffna,28.09,82.43,69.06,14.33
2021,18,Kalmunai,28.09,82.43,48.7,14.14
2021,18,Kalutara,28,82.63,94.14,14.33
2021,18,Kandy,23.9,87.81,80.8,6.69
2021,18,Kegalle,27.34,83.29,117.38,14.33
2021,18,Kilinochchi,28.7,81.07,53.24,14.36
2021,18,Kurunegala,28.62,82.52,162.06,17.11
2021,18,Mannar,28.39,81.31,72.51,17.56
2021,18,Matale,25.71,87.21,80.81,6.03
2021,18,Matara,25.26,88.61,101.82,27.84
2021,18,Monaragala,23.9,88.59,41.2,9.07
2021,18,Mullaitivu,28.57,80.99,60.2,19.04
2021,18,Nuwara Eliya,19.71,89.89,28.7,11.6
2021,18,Polonnaruwa,27.77,84.33,40.36,8.26
2021,18,Puttalam,27.96,83.39,81.9,10.7
2021,18,Ratnapura,24.93,89.6,156.47,8.71
2021,18,Trincomalee,28.49,81.03,17.5,13.99
2021,18,Vavuniya,27.94,83.94,62.41,9.56
2021,19,Ampara,29.07,79.73,7.77,10.7
2021,19,Anuradhapura,27.97,82.27,17.84,16.8
2021,19,Badulla,23.57,85.76,56.07,11.27
2021,19,Batticaloa,29.37,78.77,9.3,15.39
2021,19,Colombo,28.3,84.26,318.82,21.01
2021,19,Galle,27.74,82.13,144.46,43.31
2021,19,Gampaha,28.16,84.56,255.42,19.1
2021,19,Hambantota,28.46,82.61,4.51,31.53
2021,19,Jaffna,28.3,84.26,318.82,21.01
2021,19,Kalmunai,29.2,79.14,2.84,13.73
2021,19,Kalutara,28.24,84.3,293.14,20.91
2021,19,Kandy,24.3,86.13,68.56,9.73
2021,19,Kegalle,27.5,84.77,248.72,15.61
2021,19,Kilinochchi,29.54,78.14,1.97,23.11
2021,19,Kurunegala,27.84,84.8,395.5,20.06
2021,19,Mannar,29.23,81.03,9.83,39.33
2021,19,Matale,26.09,84.77,72.18,13.89
2021,19,Matara,27.36,84.74,126.74,28.36
2021,19,Monaragala,24.93,84.81,45.29,16.23
2021,19,Mullaitivu,29.23,77.69,6.2,20.43
2021,19,Nuwara Eliya,20.19,88.21,75.12,18.16
2021,19,Polonnaruwa,28.41,80.3,30.9,14.89
2021,19,Puttalam,28.54,83.83,52.4,25.9
2021,19,Ratnapura,25.56,86.59,103.3,10.61
2021,19,Trincomalee,28.96,77.86,23.4,16.93
2021,19,Vavuniya,28.57,81.21,12.16,17.66
2021,20,Ampara,29.1,77.54,17.37,13.04
2021,20,Anuradhapura,27.61,84.29,23.93,22.3
2021,20,Badulla,23.6,83.61,14.73,14.87
2021,20,Batticaloa,29.23,79.11,31.1,12.7
2021,20,Colombo,28.17,85.51,332.79,21.81
2021,20,Galle,28.01,82.84,48.05,38.4
2021,20,Gampaha,27.99,86.16,273.87,21.2
2021,20,Hambantota,28.14,88.04,62.31,28.69
2021,20,Jaffna,28.17,85.51,332.79,21.81
2021,20,Kalmunai,29.04,79.14,25.02,12.94
2021,20,Kalutara,28.06,85.77,329.93,21.2
2021,20,Kandy,24.03,86.71,38.74,13.73
2021,20,Kegalle,27.29,86.23,259.28,21.4
2021,20,Kilinochchi,29.44,79.06,19.22,28.96
2021,20,Kurunegala,27.96,84.13,345.04,24.46
2021,20,Mannar,29.26,81.87,8.02,41
2021,20,Matale,25.7,86.17,41.53,19.01
2021,20,Matara,28.34,87.74,102.9,27.57
2021,20,Monaragala,25.07,81.56,22.73,20.19
2021,20,Mullaitivu,29.06,78.67,8.5,25.04
2021,20,Nuwara Eliya,19.89,89.49,44.85,22.84
2021,20,Polonnaruwa,28.36,78.97,89.4,21.09
2021,20,Puttalam,28.13,86.56,109.49,26.34
2021,20,Ratnapura,24.83,90.6,200.48,11.37
2021,20,Trincomalee,29.04,76.23,238.3,24.47
2021,20,Vavuniya,28.37,82.7,59.04,22.19
2021,21,Ampara,29.63,71.29,4.23,11.24
2021,21,Anuradhapura,28.04,80.56,4.2,26.8
2021,21,Badulla,24.03,77.97,27.94,20.29
2021,21,Batticaloa,29.83,70.41,1.2,22.53
2021,21,Colombo,29.14,78.7,107.06,24.36
2021,21,Galle,27.73,82.69,34.51,37.23
2021,21,Gampaha,28.93,79.36,118.52,19.71
2021,21,Hambantota,28.64,80.13,28.9,37.36
2021,21,Jaffna,29.14,78.7,107.06,24.36
2021,21,Kalmunai,29.61,71.2,1.92,15.29
2021,21,Kalutara,29.01,79.23,126.2,22.13
2021,21,Kandy,23.66,86.69,122.98,21.76
2021,21,Kegalle,27.91,81.4,201.22,19.56
2021,21,Kilinochchi,29.94,74.89,0.33,29.41
2021,21,Kurunegala,27.54,84.33,437.85,21.11
2021,21,Mannar,29.19,80.04,1.21,41.5
2021,21,Matale,25.4,87.1,120,22.94
2021,21,Matara,28.2,81.96,41.06,35.67
2021,21,Monaragala,25.53,76.56,38.35,27.79
2021,21,Mullaitivu,29.71,73.67,1.5,28.09
2021,21,Nuwara Eliya,19.4,89.91,97.79,29.66
2021,21,Polonnaruwa,28.83,73.96,23.9,27.79
2021,21,Puttalam,28.61,82.07,24.4,40.83
2021,21,Ratnapura,24.83,89.66,140.38,16.36
2021,21,Trincomalee,29.57,71.64,1.1,33.53
2021,21,Vavuniya,28.93,78.54,2.7,24.69
2021,22,Ampara,29.17,76.19,24.28,9.16
2021,22,Anuradhapura,27.73,82.39,3.46,19.5
2021,22,Badulla,23.47,82.53,71.55,11.23
2021,22,Batticaloa,29.06,76.91,4.2,16.36
2021,22,Colombo,28.24,85,445.87,17.7
2021,22,Galle,27.56,85.37,84.27,32.03
2021,22,Gampaha,28.09,85.24,363.29,17.5
2021,22,Hambantota,28.49,83.31,1.92,27.96
2021,22,Jaffna,28.24,85,445.87,17.7
2021,22,Kalmunai,28.93,77.87,12.83,13.01
2021,22,Kalutara,28.11,85.11,427.95,17.5
2021,22,Kandy,23.77,86.47,70.86,20.51
2021,22,Kegalle,27.37,84.94,358.19,18.07
2021,22,Kilinochchi,29.34,78.46,31.38,24.37
2021,22,Kurunegala,27.74,84.21,461.03,19.58
2021,22,Mannar,28.9,82.01,25.52,35.53
2021,22,Matale,25.5,85.77,77.29,22.04
2021,22,Matara,28.37,84.93,68.97,27.13
2021,22,Monaragala,25.1,80.61,55.1,11.6
2021,22,Mullaitivu,29.1,77.39,18.7,21.24
2021,22,Nuwara Eliya,19.66,89.33,54.46,15.49
2021,22,Polonnaruwa,28.77,74.53,27.92,19.86
2021,22,Puttalam,28.27,84.43,113.6,24.33
2021,22,Ratnapura,24.74,89.79,260.27,12.1
2021,22,Trincomalee,29.23,73.73,5.6,24.33
2021,22,Vavuniya,28.5,80.8,33.48,18.4
2021,23,Ampara,29.54,68.86,1.96,13.13
2021,23,Anuradhapura,27.81,79.79,2.41,25.56
2021,23,Badulla,23.5,78.34,38.24,16.36
2021,23,Batticaloa,29.53,70.59,2.3,15.39
2021,23,Colombo,28.06,83.79,170.96,21.74
2021,23,Galle,27.61,83.44,95.66,30.86
2021,23,Gampaha,27.91,84.36,131.87,19.9
2021,23,Hambantota,27.81,82.61,18.3,41.39
2021,23,Jaffna,28.06,83.79,170.96,21.74
2021,23,Kalmunai,29.36,71.76,5.8,11.89
2021,23,Kalutara,28,84.21,160.65,20.67
2021,23,Kandy,23.54,84.8,36.11,17.36
2021,23,Kegalle,27.06,84.77,150.06,19.86
2021,23,Kilinochchi,29.49,76.27,12.07,32
2021,23,Kurunegala,27.64,83.89,219.02,20.39
2021,23,Mannar,28.8,82.04,5,42.66
2021,23,Matale,25.1,85.83,47.42,20
2021,23,Matara,27.39,85.4,104.84,42.39
2021,23,Monaragala,24.99,76.61,42.39,23.2
2021,23,Mullaitivu,29.43,73.31,3.7,26.89
2021,23,Nuwara Eliya,19.16,87.77,48.52,28.33
2021,23,Polonnaruwa,28.7,72.07,6.46,26.54
2021,23,Puttalam,28.46,82.17,9.7,30.61
2021,23,Ratnapura,24.56,89.06,152.88,13.73
2021,23,Trincomalee,29.33,71.23,0.9,28.94
2021,23,Vavuniya,28.87,75.76,2.6,25.5
2021,24,Ampara,30.49,63.4,0.3,10.3
2021,24,Anuradhapura,28.41,76.59,3.68,23.4
2021,24,Badulla,23.81,73.1,2.18,14.11
2021,24,Batticaloa,30.13,66.57,0.2,18.87
2021,24,Colombo,29.1,78.87,16.21,17.24
2021,24,Galle,28.26,81.34,3.8,27.97
2021,24,Gampaha,29,79.11,14.89,17.24
2021,24,Hambantota,29.27,73.91,0.3,33.39
2021,24,Jaffna,29.1,78.87,16.21,17.24
2021,24,Kalmunai,29.87,67.66,0.1,13.84
2021,24,Kalutara,29.09,78.87,16.48,17.24
2021,24,Kandy,24.11,79.04,8.86,18.41
2021,24,Kegalle,28.19,79.06,18.08,17.24
2021,24,Kilinochchi,29.87,72.56,0,31.53
2021,24,Kurunegala,28.17,80.89,78.15,18.53
2021,24,Mannar,28.74,80.7,0,38.89
2021,24,Matale,25.9,80.2,9.99,19.29
2021,24,Matara,28.71,78.13,0.87,34.66
2021,24,Monaragala,25.94,69.4,4.91,18.6
2021,24,Mullaitivu,29.9,69.57,0,25.31
2021,24,Nuwara Eliya,19.57,81.74,2.32,21.86
2021,24,Polonnaruwa,29.5,67.6,4.5,24.57
2021,24,Puttalam,28.66,81.77,13.9,26.01
2021,24,Ratnapura,25.44,81.91,7.5,15.23
2021,24,Trincomalee,29.93,67.74,0.2,26.74
2021,24,Vavuniya,29.69,70.86,0.5,23.24
2021,25,Ampara,30,65.56,28.18,12.37
2021,25,Anuradhapura,28.09,77.49,2.35,22.83
2021,25,Badulla,24.06,72.73,19.94,11.91
2021,25,Batticaloa,29.36,71.44,47.8,16.16
2021,25,Colombo,28.97,78.54,20.23,27.07
2021,25,Galle,27.43,84.44,32.69,32.4
2021,25,Gampaha,28.86,78.74,23.07,22.04
2021,25,Hambantota,28.61,79.46,4.32,31.33
2021,25,Jaffna,28.97,78.54,20.23,27.07
2021,25,Kalmunai,29.29,72,36.77,14.81
2021,25,Kalutara,28.89,78.9,38.84,22.09
2021,25,Kandy,24.14,79.74,21.2,17.59
2021,25,Kegalle,28.03,79.1,26.67,22.04
2021,25,Kilinochchi,29.44,74.73,5.91,25.61
2021,25,Kurunegala,28.56,78.67,26.52,20.82
2021,25,Mannar,28.6,81.21,6.09,38.33
2021,25,Matale,25.69,81.19,19.86,19.89
2021,25,Matara,28.74,81.64,28.73,33.87
2021,25,Monaragala,25.61,72.11,22.47,17.39
2021,25,Mullaitivu,29.13,74.06,25.9,23.74
2021,25,Nuwara Eliya,19.49,85.43,7.37,20.24
2021,25,Polonnaruwa,29.31,67.63,12.02,23.66
2021,25,Puttalam,28.43,81.66,10.1,27.41
2021,25,Ratnapura,24.87,87.84,122.88,13.11
2021,25,Trincomalee,29.44,68.97,3.5,26.01
2021,25,Vavuniya,29.07,74.03,21.6,20.57
2021,26,Ampara,29.34,73.1,16.37,14.43
2021,26,Anuradhapura,28.01,78.53,47.87,19.76
2021,26,Badulla,23.87,78.74,13.18,8.76
2021,26,Batticaloa,29.21,77.17,20.5,15.94
2021,26,Colombo,28.14,83.76,71.49,22.51
2021,26,Galle,27.27,85.16,36.93,39.44
2021,26,Gampaha,28.06,83.91,53.41,22.51
2021,26,Hambantota,28.04,84.21,23.9,30.54
2021,26,Jaffna,28.14,83.76,71.49,22.51
2021,26,Kalmunai,29.04,76.89,22.96,15.84
2021,26,Kalutara,28.07,83.9,78.63,22.51
2021,26,Kandy,24.13,82.3,36.73,10.36
2021,26,Kegalle,27.46,83.6,54.91,22.51
2021,26,Kilinochchi,29.33,75.19,1.38,21.43
2021,26,Kurunegala,28.09,80.03,50.08,21.06
2021,26,Mannar,28.39,82.14,0.71,36.1
2021,26,Matale,25.7,82.93,32.49,16.66
2021,26,Matara,27.96,85.8,54.25,33.1
2021,26,Monaragala,25.39,77.47,11.71,14.09
2021,26,Mullaitivu,29.01,74.99,4.9,21.14
2021,26,Nuwara Eliya,19.74,88.74,34.97,11.87
2021,26,Polonnaruwa,29.3,70.23,28.79,19.4
2021,26,Puttalam,28.14,83.46,17.71,23.39
2021,26,Ratnapura,24.41,90.64,67.3,11.16
2021,26,Trincomalee,29.43,70.81,18,20.21
2021,26,Vavuniya,29.03,75.39,22.65,18.77
2021,27,Ampara,28.79,74.06,19.7,14.51
2021,27,Anuradhapura,27.93,78.43,1.6,23.5
2021,27,Badulla,23.3,80.83,129.83,17.29
2021,27,Batticaloa,29.06,74.24,5.7,21
2021,27,Colombo,28.39,80.61,35.8,25.6
2021,27,Galle,26.86,86.29,96.68,39.43
2021,27,Gampaha,28.24,80.73,38.02,24.37
2021,27,Hambantota,27.81,84.77,72.8,34.91
2021,27,Jaffna,28.39,80.61,35.8,25.6
2021,27,Kalmunai,28.86,74.4,13.32,17.96
2021,27,Kalutara,28.3,80.64,55.44,25.84
2021,27,Kandy,23.61,85.41,62.64,18.26
2021,27,Kegalle,27.44,81.63,75.48,24.37
2021,27,Kilinochchi,29.34,75.14,1.06,26.8
2021,27,Kurunegala,27.89,78.54,66.02,21.86
2021,27,Mannar,28.7,80.59,0.42,38.89
2021,27,Matale,25.29,85.83,61.4,20.79
2021,27,Matara,27.79,85.49,128.7,41.4
2021,27,Monaragala,24.89,79.21,105.03,22.61
2021,27,Mullaitivu,28.99,74.91,3.6,23.36
2021,27,Nuwara Eliya,19.2,90.73,116.47,25.3
2021,27,Polonnaruwa,28.73,72.73,19.14,23.8
2021,27,Puttalam,28.3,82.07,6,29.56
2021,27,Ratnapura,25.07,88.33,182.29,13.93
2021,27,Trincomalee,28.96,73.23,21.7,26.54
2021,27,Vavuniya,28.87,75.23,4.19,21.71
2021,28,Ampara,29.29,72.93,50.32,10.63
2021,28,Anuradhapura,28.09,78.67,28.6,20.2
2021,28,Badulla,23.74,78.03,10.54,15.16
2021,28,Batticaloa,29.34,73.56,56.5,17.43
2021,28,Colombo,28.67,79.69,0.13,20.63
2021,28,Galle,27.64,84.53,8.01,35.76
2021,28,Gampaha,28.6,79.76,1.04,19.4
2021,28,Hambantota,28.77,79.04,8.71,30.96
2021,28,Jaffna,28.67,79.69,0.13,20.63
2021,28,Kalmunai,29.06,75.4,57.56,13.19
2021,28,Kalutara,28.64,79.77,2.08,20.43
2021,28,Kandy,23.96,82.96,4.65,16.66
2021,28,Kegalle,27.84,80.3,4.16,18.79
2021,28,Kilinochchi,29.09,77.61,58.98,20.03
2021,28,Kurunegala,28.39,79.37,6.52,20.7
2021,28,Mannar,28.5,81.93,112.03,31.94
2021,28,Matale,25.84,82.41,6.21,18.26
2021,28,Matara,28.59,81.99,12.48,30.74
2021,28,Monaragala,25.41,77,21.16,19.16
2021,28,Mullaitivu,28.81,76.91,16.1,18.87
2021,28,Nuwara Eliya,19.46,87.5,5.34,21.84
2021,28,Polonnaruwa,29.06,70.99,27.14,22.17
2021,28,Puttalam,28.34,82.21,2.7,25.53
2021,28,Ratnapura,25.13,85.87,15,15.21
2021,28,Trincomalee,28.84,74.36,44.9,22.83
2021,28,Vavuniya,28.81,76.8,6.05,18.46
2021,29,Ampara,29.8,65.14,6.09,14.37
2021,29,Anuradhapura,27.96,77.69,3.94,27.71
2021,29,Badulla,24.09,72.84,12.3,24.7
2021,29,Batticaloa,29.99,66.03,1.9,19.27
2021,29,Colombo,27.84,83.41,276.6,22.99
2021,29,Galle,27.16,85.4,46.16,52.3
2021,29,Gampaha,27.79,83.29,174.11,22.99
2021,29,Hambantota,28.4,79.96,34.1,35.2
2021,29,Jaffna,27.84,83.41,276.6,22.99
2021,29,Kalmunai,29.67,67.73,2.26,14.94
2021,29,Kalutara,27.79,83.53,188.17,22.99
2021,29,Kandy,23.66,83.41,56.47,22.36
2021,29,Kegalle,27.11,83.09,127.68,22.99
2021,29,Kilinochchi,29.44,74.79,1.3,33.19
2021,29,Kurunegala,27.66,81.74,138.5,21.4
2021,29,Mannar,28.34,82.19,1.2,43.87
2021,29,Matale,25.17,84.96,49.74,22.99
2021,29,Matara,28.3,82.51,70.76,35.13
2021,29,Monaragala,25.44,73.54,12.4,33.39
2021,29,Mullaitivu,29.39,72.27,2,28.96
2021,29,Nuwara Eliya,18.97,89.36,44.63,35.79
2021,29,Polonnaruwa,28.96,69.47,10.35,29.06
2021,29,Puttalam,28.11,82.44,9.3,32.36
2021,29,Ratnapura,24.43,88.79,104.49,15.47
2021,29,Trincomalee,29.19,70.8,1.1,32.33
2021,29,Vavuniya,29.14,73.31,3.62,26.9
2021,30,Ampara,30.27,65.13,1.4,10.29
2021,30,Anuradhapura,28.31,75.41,2.2,22.39
2021,30,Badulla,24.71,69.94,2.79,13.5
2021,30,Batticaloa,29.9,68.67,0.2,18.73
2021,30,Colombo,28.33,81.07,2.16,20.11
2021,30,Galle,27.27,85.26,38.48,36.91
2021,30,Gampaha,28.29,80.47,4.94,20.11
2021,30,Hambantota,29.19,75.4,0.5,32.41
2021,30,Jaffna,28.33,81.07,2.16,20.11
2021,30,Kalmunai,29.76,69.7,0.1,13.11
2021,30,Kalutara,28.33,80.63,13.09,20.11
2021,30,Kandy,24.09,80.31,3.61,17.59
2021,30,Kegalle,27.64,79.94,6.18,20.11
2021,30,Kilinochchi,29.66,73.37,0,27.26
2021,30,Kurunegala,27.56,82.29,126.01,18.12
2021,30,Mannar,28.27,82.13,0.4,37.04
2021,30,Matale,25.79,80.61,8.01,20.73
2021,30,Matara,28.79,79.87,28.05,35.3
2021,30,Monaragala,26.19,69.71,8.95,17.93
2021,30,Mullaitivu,29.54,71.9,0,24.79
2021,30,Nuwara Eliya,19.53,85.4,6.18,22.86
2021,30,Polonnaruwa,29.49,66.77,1.98,24.03
2021,30,Puttalam,28.2,81.77,1.3,26.89
2021,30,Ratnapura,24.97,85.33,20.1,14.7
2021,30,Trincomalee,29.7,68.13,0.6,27.41
2021,30,Vavuniya,29.59,71.09,0.6,20.21
2021,31,Ampara,29.67,68.89,55.83,11.14
2021,31,Anuradhapura,28.17,76.84,9.41,33.67
2021,31,Badulla,24.34,74.06,123.16,12.36
2021,31,Batticaloa,29.34,71.67,45.6,15.56
2021,31,Colombo,28.23,81.56,19.7,23.5
2021,31,Galle,26.77,87.6,25.98,35.93
2021,31,Gampaha,28.16,81.83,16.07,21.96
2021,31,Hambantota,28.2,79.39,17.41,33.13
2021,31,Jaffna,28.23,81.56,19.7,23.5
2021,31,Kalmunai,29.23,73.13,48.27,12.41
2021,31,Kalutara,28.16,81.99,32.32,23.13
2021,31,Kandy,23.79,83.34,33.98,17.4
2021,31,Kegalle,27.41,82.17,21.15,21.96
2021,31,Kilinochchi,29.49,74.91,1.55,29.17
2021,31,Kurunegala,27.39,81.94,89.33,22.26
2021,31,Mannar,28.16,83.1,1.2,38.3
2021,31,Matale,25.23,85.5,30.05,20.43
2021,31,Matara,27.64,82.89,22.55,35.94
2021,31,Monaragala,25.69,75.14,74.99,17.46
2021,31,Mullaitivu,29.37,73.23,8.1,24.49
2021,31,Nuwara Eliya,19.29,89.81,17.41,17.67
2021,31,Polonnaruwa,29.2,69.46,15.41,24.84
2021,31,Puttalam,28.06,82.63,2.6,29.36
2021,31,Ratnapura,24.59,89.71,109.58,13.63
2021,31,Trincomalee,29.53,69.69,3.6,27.06
2021,31,Vavuniya,29.39,73.23,7.5,21.13
2021,32,Ampara,28.97,73.64,13.08,11.94
2021,32,Anuradhapura,27.8,77.11,3.47,19.96
2021,32,Badulla,23.84,74.1,4.73,10.53
2021,32,Batticaloa,29.19,72.6,3.8,16.87
2021,32,Colombo,27.87,81.56,11.66,19.71
2021,32,Galle,26.87,86.39,5.9,27.73
2021,32,Gampaha,27.76,81.51,13.91,19.3
2021,32,Hambantota,28.9,75.77,0.01,30.61
2021,32,Jaffna,27.87,81.56,11.66,19.71
2021,32,Kalmunai,28.94,74.27,10.18,14.61
2021,32,Kalutara,27.8,81.6,25.62,19.46
2021,32,Kandy,23.4,83.57,43.95,15.93
2021,32,Kegalle,27.1,81.51,22.11,19.3
2021,32,Kilinochchi,28.93,75.94,14.29,22.1
2021,32,Kurunegala,27.78,78.98,0.45,19.15
2021,32,Mannar,27.91,82.91,2.02,31.53
2021,32,Matale,25.14,83.49,35.86,18.91
2021,32,Matara,28.54,79.19,5.56,28.9
2021,32,Monaragala,25.26,75.11,23.18,13.86
2021,32,Mullaitivu,28.63,75.9,53.5,22.44
2021,32,Nuwara Eliya,18.89,89.76,40.18,17.49
2021,32,Polonnaruwa,28.87,69.26,11,21.6
2021,32,Puttalam,27.89,81.93,1.5,23.84
2021,32,Ratnapura,24.54,87.24,103.68,14.1
2021,32,Trincomalee,28.9,71.59,7.7,24.21
2021,32,Vavuniya,28.43,76.01,55.71,17.19
2021,33,Ampara,28.36,76.71,14.19,13.19
2021,33,Anuradhapura,27.46,78.14,106.01,20.67
2021,33,Badulla,23.51,76.69,71.94,11.7
2021,33,Batticaloa,28.23,77.73,8.9,16.97
2021,33,Colombo,27.87,82.56,33.44,18.79
2021,33,Galle,26.69,86.16,26.51,20.31
2021,33,Gampaha,27.79,82.53,29.69,18.79
2021,33,Hambantota,28.24,80.39,32.91,27.57
2021,33,Jaffna,27.87,82.56,33.44,18.79
2021,33,Kalmunai,28.11,78.7,6.86,16.56
2021,33,Kalutara,27.81,82.61,36.55,18.79
2021,33,Kandy,23.5,83.3,11.13,12.19
2021,33,Kegalle,27.2,82.41,37.41,18.79
2021,33,Kilinochchi,28.19,78.94,24.05,23.26
2021,33,Kurunegala,27.86,79.96,46.78,20.8
2021,33,Mannar,27.31,85.59,6.32,34.1
2021,33,Matale,25.2,83.03,13.45,16.76
2021,33,Matara,28.17,83.03,33.6,25.47
2021,33,Monaragala,25.01,77.21,49.28,17.07
2021,33,Mullaitivu,28.01,77.79,73,20.01
2021,33,Nuwara Eliya,19.14,89.2,8.78,17.71
2021,33,Polonnaruwa,28.46,71.86,28.5,18.41
2021,33,Puttalam,27.53,83,6.01,23.23
2021,33,Ratnapura,24.43,87.97,42.6,10.97
2021,33,Trincomalee,28.13,75.29,19.7,18.53
2021,33,Vavuniya,28.1,76.61,77.22,18.93
2021,34,Ampara,28.34,74.76,16.53,12.2
2021,34,Anuradhapura,27.69,76.91,1.86,28.44
2021,34,Badulla,22.76,81.73,76.58,21.23
2021,34,Batticaloa,28.91,73.07,4.9,18.67
